stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type
8303,8303,"NB Deer Run  BV @ Deermoss  CR SE",,  50.929378,-114.010853,,,0
8304,8304,"WB Canyon Meadows DR @ Deer River GA SE",,  50.933408,-114.010879,,,0
8305,8305,"EB Canyon Meadows DR @ Deer Ridge DR SE",,  50.932150,-114.016212,,,0
8306,8306,"SB Deer Run BV @ Canyon Meadows DR SE",,  50.932832,-114.010161,,,0
8307,8307,"WB Canyon Meadows DR @ Queensland DR SE (E. leg)",,  50.932002,-114.018157,,,0
8308,8308,"WB Canyon Meadows DR @ Queen Charlotte DR SE",,  50.931892,-114.023701,,,0
8309,8309,"NB Queensland DR @ Queensland GA SE",,  50.934540,-114.028443,,,0
8310,8310,"NB Queensland DR @ Queen Alexandra CL SE",,  50.936403,-114.028453,,,0
8311,8311,"NB Queensland DR @ Queen Alexandra WY SE",,  50.938135,-114.026548,,,0
8312,8312,"EB Canyon Meadows DR @ Deer Ridge DR SE",,  50.931731,-114.026231,,,0
8313,8313,"SB Queensland DR @ Queen Alexandra CL SE",,  50.935803,-114.028946,,,0
8314,8314,"SB Queensland DR @ Queen Isabella CL SE",,  50.934436,-114.028578,,,0
8315,8315,"EB Queensland PL @ Queensland DR SE",,  50.939431,-114.025868,,,0
8316,8316,"WB Queensland PL @ Queensland DR SE",,  50.939610,-114.025828,,,0
8317,8317,"WB Queensland PL @ Diamond DR SE",,  50.940831,-114.028227,,,0
8318,8318,"NB Douglasdale BV @ 130 AV SE",,  50.932766,-113.983476,,,0
8319,8319,"SB Douglasdale BV @  Douglas Park BV SE",,  50.934136,-113.982903,,,0
8320,8320,"EB Douglasdale BV @ Douglas Woods RI SE",,  50.941899,-113.995783,,,0
8321,8321,"NB 24 ST SE @ S. of 114 AV SE",,  50.952187,-114.001832,,,0
8322,8322,"EB Deer Run DR @ Deer Park DR SE",,  50.917947,-114.007786,,,0
8323,8323,"EB Deer Run DR @ Deer Side RD SE",,  50.917470,-114.004985,,,0
8324,8324,"EB Deer Run DR @ Deer Side DR SE",,  50.918192,-114.000499,,,0
8325,8325,"SB Arbour Lake RD @ Arbour Meadows CL NW",,  51.131223,-114.218035,,,0
8326,8326,"SB Citadel DR @ Citadel Meadow GV NW",,  51.147341,-114.172649,,,0
8327,8327,"SB Prestwick BV @ Prestwick CI SE",,  50.918578,-113.965681,,,0
8328,8328,"EB 5 AV SW @ 8 ST SW",,  51.048780,-114.080268,,,0
8331,8331,"NB Harvest Hills DR @ Harvest Oak GA NE",,  51.147266,-114.060239,,,0
8332,8332,"SB Harvest Hills BV @ Harvest Oak GA NE",,  51.146517,-114.064448,,,0
8333,8333,"NB Harvest Hills BV @ 96 AV NE",,  51.143076,-114.067841,,,0
8334,8334,"SB Harvest Hills DR @ 400 Harvest Grove PL NE",,  51.150799,-114.046436,,,0
8335,8335,"EB Coverntry Hills WY @ Coventry DR NE",,  51.165629,-114.042604,,,0
8336,8336,"NB Coverntry Hills WY @ Coverton GR NE",,  51.167042,-114.040139,,,0
8337,8337,"NB Coverntry Hills WY @ Coville CR NE",,  51.169136,-114.039705,,,0
8338,8338,"WB Evanston DR @ 24 ST NW",,  51.179800,-114.118510,,,0
8339,8339,"Foothills Hospital (North Tower)",,  51.064800,-114.131350,,,0
8341,8341,"NB 52 ST SE @ 52 AV SE",,  51.006940,-113.958189,,,0
8342,8342,"SB 52 ST SE @ 52 AV SE",,  51.006433,-113.958764,,,0
8343,8343,"EB 7 AV S @ Centre ST S",,  51.046471,-114.063861,,,0
8344,8344,"WB Edgebrook DR @ Edgebrook LD NW",,  51.136448,-114.132383,,,0
8345,8345,"NB Edgebrook BV @  Edgebrook PA NW",,  51.138374,-114.128060,,,0
8346,8346,"NB Edgebrook DR @ Edgebrook  RI NW",,  51.135031,-114.133672,,,0
8347,8347,"WB Panatella BV @ Panatella ST NW",,  51.162941,-114.091319,,,0
8348,8348,"SB Taradale DR @ Taralake WY NE",,  51.118662,-113.927370,,,0
8349,8349,"WB Rocky Vista DR @ Rocky Vista PA NW",,  51.138068,-114.237740,,,0
8350,8350,"SB Evanston DR @ Evansborough GA NW",,  51.179235,-114.121813,,,0
8351,8351,"SB Rocky Vista DR @ Eamon RD NW",,  51.137736,-114.239690,,,0
8352,8352,"EB Martindale BV @ Martha's WY NE",,  51.122616,-113.960925,,,0
8354,8354,"SB Evanston DR @ Evansridge CI NW",,  51.176434,-114.122127,,,0
8355,8355,"SB 24 ST SE @ Douglas Glen GA",,  50.953203,-114.001304,,,0
8357,8357,"SB Edgebrook BV @ Country Hills BV NW",,  51.139797,-114.131790,,,0
8359,8359,"EB Evanston RD @ Evansridge DR NW",,  51.173573,-114.120742,,,0
8361,8361,"NB McKenzie Lake BV @ McKenzie Lake WY SE",,  50.907989,-113.986800,,,0
8362,8362,"EB Country Hills DR @ Country Hills WY NW",,  51.150241,-114.066957,,,0
8363,8363,"EB Rocky Ridge BV @ Rocky Ridge CI NW",,  51.144591,-114.243914,,,0
8364,8364,"EB Rocky Ridge BV @ Rocky Ridge GA NW",,  51.144078,-114.242014,,,0
8365,8365,"EB Rocky Ridge BV @ Rocky Ridge DR NW",,  51.143114,-114.236967,,,0
8366,8366,"WB Kincora Glen RD @ Kinlea GA NW",,  51.165122,-114.135132,,,0
8367,8367,"SB Rocky Ridge RD @ S. of Rocky Ridge BV NW",,  51.141199,-114.234364,,,0
8368,8368,"Mount Royal University Station (SB)",,  51.010974,-114.127614,,,0
8369,8369,"WB Taravista DR @ Taralake TERR NE",,  51.120873,-113.931400,,,0
8370,8370,"69 Street West LRT Station",,  51.037390,-114.186884,,,0
8371,8371,"SB Hamptons BV @ Hampshire GV NW",,  51.141649,-114.160844,,,0
8372,8372,"SB Hamptons BV @ Hamptons GR NW",,  51.143071,-114.161657,,,0
8373,8373,"69 Street West LRT Station",,  51.037389,-114.186679,,,0
8374,8374,"69 Street West LRT Station",,  51.037397,-114.186488,,,0
8376,8376,"EB Hamptons BV @ Hamptons HE NW",,  51.144033,-114.150874,,,0
8377,8377,"EB Hamptons BV @ Hamptons TC NW",,  51.143535,-114.146672,,,0
8378,8378,"SB Hamptons BV @ Hampstead WY NW",,  51.140994,-114.145785,,,0
8379,8379,"69 Street West LRT Station",,  51.037399,-114.186293,,,0
8381,8381,"WB Country Hills BV @ Edgeridge GA NW",,  51.138749,-114.146295,,,0
8382,8382,"WB Rockyvalley DR @ Rockledge TC NW",,  51.148676,-114.253552,,,0
8383,8383,"NB McKenzie Lake BV @ McKinley WY SE",,  50.906259,-113.988434,,,0
8384,8384,"WB Erin Woods DR @ Erin Green WY SE",,  51.016891,-113.969345,,,0
8385,8385,"NB Erin Woods DR @ Erin Green WY SE",,  51.018949,-113.973090,,,0
8386,8386,"EB  Erin Woods DR @ Erin Grove CL SE",,  51.021611,-113.969593,,,0
8387,8387,"NB Erin Woods DR @ Erin Park DR SE",,  51.022891,-113.967299,,,0
8388,8388,"EB Erin Woods BV @ Erin Woods PL SE",,  51.019091,-113.975092,,,0
8389,8389,"EB Erin Woods DR @ Erin Woods TC SE",,  51.025237,-113.963067,,,0
8390,8390,"EB Erin Woods DR @ 52 ST SE",,  51.024046,-113.959793,,,0
8392,8392,"EB Southport WY @ Southport RD SW",,  50.957713,-114.073337,,,0
8393,8393,"NB Twelve Mile Coulee RD @ Rockyvalley DR NW",,  51.149060,-114.257148,,,0
8394,8394,"EB 112 AV NW @ Twelve Mile Coulee  RD",,  51.153726,-114.256026,,,0
8395,8395,"EB 162 AV SW @ Bridlewood BV",,  50.906477,-114.104751,,,0
8396,8396,"NB Old Banff Coach RD @ Coach Hill RD SW",,  51.056939,-114.177606,,,0
8397,8397,"SB Prestwick BV @ Prestwick GA SE",,  50.917173,-113.964947,,,0
8398,8398,"69 Street West LRT Station",,  51.037400,-114.186099,,,0
8401,8401,"EB Old Banff Coach RD @ Patterson BV SW",,  51.059613,-114.179599,,,0
8407,8407,"WB Hidden Valley DR @ Hidden WY NW",,  51.144968,-114.126235,,,0
8408,8408,"NB Hidden Valley DR @ Hidden Hills WY NW",,  51.147286,-114.129452,,,0
8409,8409,"EB Hidden Valley DR @ Hidden Ranch CR NW",,  51.150680,-114.120431,,,0
8410,8410,"EB Hidden Valley DR @ Hidden Ranch TC NW",,  51.150404,-114.124925,,,0
8411,8411,"EB Hidden Valley DR @ Hidden Ridge CL NW",,  51.151045,-114.115146,,,0
8412,8412,"NB Elbow DR @ 50 AV SW",,  51.009261,-114.081184,,,0
8413,8413,"NB Elbow DR @ 47 AV SW",,  51.011778,-114.080726,,,0
8414,8414,"SB Rocky Ridge BV @ Rockywood PA NW",,  51.150431,-114.249386,,,0
8415,8415,"SB Elbow DR @ 52 AV SW",,  51.006534,-114.081455,,,0
8418,8418,"SB Centre ST N @ 40 AV N",,  51.088284,-114.062612,,,0
8419,8419,"NB Centre ST N @ 40 AV N",,  51.089103,-114.062274,,,0
8421,8421,"SB Centre ST N @ Bergen RD N",,  51.128617,-114.071588,,,0
8422,8422,"EB Signal Hill CTR @ Sierra Morena BV SW",,  51.017955,-114.175369,,,0
8424,8424,"SB Stewart GR @ Signal Hill CE SW",,  51.017946,-114.171648,,,0
8425,8425,"NB Royal Oak WY @ Royal Birch BV NW",,  51.150127,-114.217314,,,0
8427,8427,"NB Tuscany WY @ Tuscany Hills WY NW",,  51.119197,-114.241910,,,0
8428,8428,"SB McKenzie Lake BV @ Mount Sparrowhawk LD SE",,  50.905640,-113.989555,,,0
8429,8429,"NB Tuscany Springs BV @ Tuscarora CL NW",,  51.127142,-114.238206,,,0
8430,8430,"NB McKenzie Lake BV @ McKenzie DR SE",,  50.902732,-113.990469,,,0
8431,8431,"NB Tuscany Springs BV @ Tuscarora WY NW",,  51.129249,-114.236780,,,0
8432,8432,"NB Tuscany Springs BV @ Tuscany BV NW",,  51.125981,-114.238487,,,0
8433,8433,"NB Centre ST @ Beddington DR N",,  51.128223,-114.071312,,,0
8434,8434,"Anderson LRT Station",,  50.954234,-114.074154,,,0
8435,8435,"Anderson LRT Station",,  50.954229,-114.073955,,,0
8436,8436,"SB McKenzie Lake BV @ Mountain Park DR SE",,  50.901769,-113.991526,,,0
8437,8437,"Anderson LRT Station",,  50.953994,-114.073884,,,0
8438,8438,"WB Citadel DR @ Citadel MR NW",,  51.141846,-114.178262,,,0
8439,8439,"WB Royal Oak WY @ Royal Oak PA NW",,  51.150927,-114.221283,,,0
8440,8440,"EB 5 AV SW @ 3 ST SW",,  51.048484,-114.069171,,,0
8441,8441,"EB 5 AV SW @ 3 ST SW",,  51.048446,-114.069087,,,0
8442,8442,"EB 12 ST NE @ McDougall RD",,  51.050455,-114.033227,,,0
8443,8443,"NB Cranston BV @ Cranston DR SE",,  50.892316,-113.985267,,,0
8444,8444,"EB Centre ST @ Beddington DR N",,  51.128267,-114.071267,,,0
8445,8445,"NB Centre ST N @ Harvest Hills BV",,  51.132505,-114.071327,,,0
8446,8446,"SB Centre ST N @ Bergen CR N",,  51.131863,-114.071554,,,0
8447,8447,"EB Cranston DR @ Cranston BV SE",,  50.891863,-113.984471,,,0
8448,8448,"SB Country Hills RD @ Country Hills DR NW",,  51.145062,-114.073120,,,0
8449,8449,"SB 1 ST SE @ 8 AV SE",,  51.045596,-114.060690,,,0
8450,8450,"WB 17 AV SE @ 41 ST SE",,  51.037946,-113.974599,,,0
8451,8451,"EB Aspen DR @ Maple WY NW",,  51.089221,-114.219644,,,0
8452,8452,"SB Country Hills DR @ Country Hills GV NW",,  51.147515,-114.066558,,,0
8453,8453,"WB Country Hills DR @ Country Hills CR NW",,  51.146588,-114.069063,,,0
8454,8454,"SB Harvest Hills BV @ Country Hills RD NW",,  51.142059,-114.070013,,,0
8455,8455,"NB Varsity Estates DR @ Varsity Estates PL NW",,  51.099465,-114.173887,,,0
8456,8456,"SB Temple DR @ Templevale GA NE",,  51.090499,-113.939394,,,0
8457,8457,"EB Chaparral DR @ Chaparral ST SE",,  50.887253,-114.035508,,,0
8458,8458,"EB Country Village RD @ Harvest Hills BV NE",,  51.160257,-114.068742,,,0
8459,8459,"NB Chaparral DR @ Chaparral VI SE",,  50.885364,-114.046165,,,0
8460,8460,"WB 18 ST SE @ 24 ST SE",,  50.956401,-114.002343,,,0
8461,8461,"EB Douglas Glen GA @ Douglas Glen BV SE",,  50.954292,-114.003414,,,0
8462,8462,"EB Hidden Valley DR @ Hidden Hill TC NW",,  51.149135,-114.128922,,,0
8464,8464,"University LRT Station (SB)",,  51.080361,-114.125177,,,0
8465,8465,"WB Campus DR NW @ EEEL",,  51.080797,-114.129445,,,0
8467,8467,"SB University DR @ 24 AV NW",,  51.073829,-114.128092,,,0
8468,8468,"SB Country Village LI @ Country Village WY NE",,  51.157441,-114.067845,,,0
8469,8469,"SB University DR @ Unwin RD NW",,  51.071760,-114.126264,,,0
8470,8470,"WB 46 AV SW @ 47 ST SW",,  51.012488,-114.155783,,,0
8471,8471,"SB University DR @ McMahon Parking Entr",,  51.070712,-114.125344,,,0
8472,8472,"SB Harvest Hills BV @ Panamount GA NW",,  51.155698,-114.069715,,,0
8473,8473,"NB 29 ST NW @ 15 AV NW",,  51.067286,-114.129025,,,0
8474,8474,"NB University DR @ 16 AV NW",,  51.067089,-114.121743,,,0
8476,8476,"NB University DR @ Unwin RD NW",,  51.072549,-114.126529,,,0
8477,8477,"WB Royal Oak WY @ Royal Oak CI NW",,  51.150300,-114.224038,,,0
8478,8478,"SB Simcoe BV @ 17 AV SW",,  51.036356,-114.178986,,,0
8479,8479,"SB Simcoe BV @ Simcoe GA SW",,  51.032338,-114.180600,,,0
8480,8480,"SB Signall Hill DR @ 26 AV SW",,  51.029898,-114.182702,,,0
8481,8481,"SB Signall Hill DR @ Sienna Park DR SW",,  51.028762,-114.182586,,,0
8482,8482,"EB Signal Hill DR @ Sienna Park DR SW",,  51.026673,-114.179161,,,0
8483,8483,"SB Signall Hill DR @ Sienna Ridge LD SW",,  51.024749,-114.177338,,,0
8484,8484,"NB Signal Hill DR @ Sienna Ridge LD SW",,  51.025526,-114.177120,,,0
8485,8485,"WB Signall Hill DR @ Sienna Park DR SW",,  51.027058,-114.180207,,,0
8486,8486,"NB Signall Hill DR @ Sienna Heights WY SW",,  51.029452,-114.182487,,,0
8487,8487,"NB Simcoe BV @ Sirocco DR SW",,  51.031042,-114.181663,,,0
8488,8488,"NB Simcoe BV @ Simcoe GA SW",,  51.033211,-114.179477,,,0
8489,8489,"WB 50 AV SE @ 52 ST SE",,  51.008856,-113.959575,,,0
8490,8490,"WB 50 AV SE @ 47 ST SE",,  51.008862,-113.966034,,,0
8491,8491,"WB 50 AV SE @ 43 ST SE",,  51.008854,-113.970582,,,0
8497,8497,"EB 50 AV SE @ 36 ST SE",,  51.008674,-113.975428,,,0
8498,8498,"EB 50 AV SE @ 43 ST SE",,  51.008703,-113.969238,,,0
8499,8499,"EB 50 AV SE @ 47 ST SE",,  51.008675,-113.964706,,,0
8500,8500,"SB 52 ST SE @ 50 AV SE",,  51.008188,-113.958778,,,0
8501,8501,"EB 50 AV SE @ Barlow TR SE",,  51.008517,-114.000717,,,0
8502,8502,"NB 25 ST SE @ 48 AV SE",,  51.010943,-113.999192,,,0
8503,8503,"NB 25 ST SE @ 45 AV SE",,  51.013690,-113.999000,,,0
8504,8504,"SB 25 ST SE @ 46 AV SE",,  51.012773,-113.999359,,,0
8505,8505,"SB 25 ST SE @ 48 AV SE",,  51.010161,-113.999242,,,0
8506,8506,"SB Barlow TR @ 50 AV SE",,  51.006994,-114.000587,,,0
8507,8507,"EB Shawville BV @ Shawville RI SE",,  50.905444,-114.066944,,,0
8508,8508,"SB Shawville BV @ 162 AV SE",,  50.903128,-114.065702,,,0
8509,8509,"SB Shawville BV @ Shawville LI SE",,  50.900764,-114.064187,,,0
8510,8510,"WB Shawville GA @ Shawville BV SE",,  50.899432,-114.063926,,,0
8511,8511,"NB Shawville BV @ Shawville GA SE",,  50.899940,-114.063393,,,0
8512,8512,"NB Shawville BV @ Shawville RD SE",,  50.902387,-114.064860,,,0
8513,8513,"SB 6 ST SW @ Somerset GA",,  50.899494,-114.075000,,,0
8515,8515,"NB 6 ST SW @ Shawville GA",,  50.898347,-114.072682,,,0
8516,8516,"WB 162 AV SW @ James McKevitt RD",,  50.905461,-114.100005,,,0
8517,8517,"WB Dalton DR (West) @ S. of Dalhousie DR NW",,  51.103787,-114.155508,,,0
8518,8518,"EB Bridlewood RD @ Bridlewood ST SW",,  50.902086,-114.103899,,,0
8519,8519,"SB Bridlewood RD @ Bridlewood DR SW",,  50.901961,-114.099952,,,0
8520,8520,"SB Bridlewood DR @ Bridlewood PL SW",,  50.899132,-114.099431,,,0
8521,8521,"WB Bridlewood AV @ Bridlewood DR SW",,  50.897372,-114.099896,,,0
8522,8522,"WB Bridlewood AV @ Bridlewood CO SW",,  50.897178,-114.104047,,,0
8523,8523,"SB Rocky Ridge RD @ Royal Oak WY NW",,  51.148344,-114.234495,,,0
8524,8524,"WB Rocky Vista DR @ Rocky Ridge RD NW",,  51.138725,-114.235113,,,0
8525,8525,"Dalhousie LRT Station NB",,  51.103663,-114.158173,,,0
8526,8526,"SB Shawville BV @ Shalom WY SE",,  50.907357,-114.067180,,,0
8527,8527,"SB Coral Springs BV @ Coral Keys DR NE",,  51.105515,-113.926828,,,0
8528,8528,"EB 1 AV NE @ Edmonton TR",,  51.053196,-114.049835,,,0
8529,8529,"EB 5 AV SW @ 8 ST SW",,  51.048779,-114.080240,,,0
8530,8530,"EB 5 AV SW @ 5 ST SW",,  51.048558,-114.072477,,,0
8531,8531,"SB Centre ST N @ Beddington BV N",,  51.124392,-114.071684,,,0
8532,8532,"EB 17 AV SW @ 24 ST SW",,  51.037746,-114.117285,,,0
8533,8533,"EB 17 AV SW @ Suffolk ST",,  51.037746,-114.114746,,,0
8534,8534,"WB 17 AV SW @ 24 ST SW",,  51.037880,-114.118347,,,0
8535,8535,"WB 17 AV SW @ 26 ST SW",,  51.037881,-114.124239,,,0
8536,8536,"WB 17 AV SW @ 27 ST SW",,  51.037874,-114.127235,,,0
8537,8537,"EB Country Hills BV @ Edgepark BV NW",,  51.138688,-114.155978,,,0
8538,8538,"WB 17 AV SW @ 31 ST SW",,  51.037865,-114.133099,,,0
8539,8539,"EB 17 AV SW @ 33 ST SW",,  51.037737,-114.134848,,,0
8540,8540,"EB 17 AV SW @ 29 ST SW",,  51.037760,-114.129736,,,0
8541,8541,"EB 17 AV SW @ 27 ST SW",,  51.037751,-114.126244,,,0
8542,8542,"EB 17 AV SW @ 26 ST SW",,  51.037745,-114.123077,,,0
8543,8543,"EB 17 AV SW @ 25 ST SW",,  51.037745,-114.120195,,,0
8544,8544,"EB Country Hills BV @ Edgebrook BV NW",,  51.140486,-114.130918,,,0
8545,8545,"NB 50 ST SW @ 46 AV SW",,  51.012771,-114.159644,,,0
8548,8548,"NB 50 ST SW @ S. of 40 AV SW",,  51.014731,-114.159609,,,0
8549,8549,"WB Sherwood BV @ Sherwood PR NW",,  51.157578,-114.147908,,,0
8550,8550,"WB Sherwood BV @ Sherwood CM NW",,  51.157640,-114.151661,,,0
8551,8551,"EB Dalton DR @ Fortress Apts NW",,  51.101752,-114.155061,,,0
8552,8552,"SB Northmount DR @ Holmwood AV NW",,  51.093436,-114.080126,,,0
8553,8553,"SB Northmount DR @ Harlow AV NW",,  51.091270,-114.082719,,,0
8554,8554,"WB Temple DR @ 64 ST NE",,  51.092690,-113.941649,,,0
8555,8555,"WB Bonaventure DR @ Fairmount DR SE",,  50.953850,-114.061097,,,0
8556,8556,"SB Victoria Park / Stampede CTrain Station",,  51.038401,-114.058465,,,0
8557,8557,"SB Erlton / Stampede Station",,  51.031922,-114.059047,,,0
8558,8558,"SB 39 Avenue CTrain Station",,  51.017841,-114.061407,,,0
8559,8559,"SB Chinook CTrain Station",,  50.997453,-114.065832,,,0
8560,8560,"SB Heritage CTrain Station",,  50.979349,-114.073814,,,0
8561,8561,"SB Southland CTrain Station",,  50.964439,-114.076845,,,0
8562,8562,"SB Sunnyside CTrain Station",,  51.056342,-114.084488,,,0
8563,8563,"SB SAIT / ACAD / Jubilee CTrain Station",,  51.062979,-114.091265,,,0
8564,8564,"SB Lions Park CTrain Station",,  51.065009,-114.103114,,,0
8565,8565,"SB Banff Trail CTrain Station",,  51.071114,-114.115739,,,0
8566,8566,"SB University CTrain Station",,  51.080176,-114.123215,,,0
8567,8567,"WB Bridgeland - Memorial CTrain Station",,  51.049003,-114.039855,,,0
8568,8568,"WB Zoo CTrain Station",,  51.047408,-114.025530,,,0
8569,8569,"WB Barlow - Max Bell CTrain Station",,  51.045564,-114.006589,,,0
8570,8570,"SB Franklin CTrain Station",,  51.047134,-113.994797,,,0
8571,8571,"SB Marlborough CTrain Station",,  51.058996,-113.981824,,,0
8572,8572,"SB Rundle CTrain Station",,  51.075169,-113.981828,,,0
8573,8573,"WB Scurfield DR @ Scotia LD NW",,  51.122436,-114.212747,,,0
8574,8574,"EB Scurfield DR @ Scenic GD NW",,  51.122220,-114.212760,,,0
8575,8575,"NB Saddlebrook DR @ Saddlelake DR NE",,  51.125774,-113.929657,,,0
8576,8576,"Saddletowne LRT Station SB",,  51.126051,-113.947656,,,0
8577,8577,"SB Country Hills BV @ Harvest Hills BV N",,  51.152747,-114.067647,,,0
8578,8578,"NB Tuscany Springs BV @ Tuscarora ME NW",,  51.130732,-114.236763,,,0
8579,8579,"Saddletowne LRT Station SB",,  51.125770,-113.947915,,,0
8580,8580,"Saddletowne LRT Station SB",,  51.125331,-113.948231,,,0
8581,8581,"SB Citadel WY @ Citadel Acres CL NW",,  51.145279,-114.195340,,,0
8582,8582,"WB @ Citadel Terminal NW",,  51.144212,-114.196206,,,0
8583,8583,"EB Sherwood BV @ Sherwood CM NW",,  51.157421,-114.150320,,,0
8584,8584,"EB Arbour Lake RD @ Crowfoot RI NW",,  51.126808,-114.210168,,,0
8585,8585,"Saddletowne LRT Station SB",,  51.125099,-113.948357,,,0
8586,8586,"WB Arbour Lake RD @ Arbour Crest DR NW",,  51.134128,-114.208954,,,0
8587,8587,"NB Saddlebrook DR @ Saddlestone DR NE",,  51.129287,-113.929285,,,0
8588,8588,"WB Arbour Lake DR @ Arbour Lake GR NW",,  51.135449,-114.192762,,,0
8589,8589,"NB Arbour Lake DR @ Arbour Vista GA NW",,  51.136320,-114.194182,,,0
8590,8590,"WB Arbour Lake DR @ E. of Arbour Crest DR NW",,  51.138851,-114.197346,,,0
8591,8591,"WB Arbour Crest DR @ Arbour Lake DR NW",,  51.138775,-114.199809,,,0
8592,8592,"WB Arbour Crest DR @ Arbour Crest TC NW",,  51.138221,-114.206720,,,0
8593,8593,"SB Arbour Crest DR @ Arbour Crest RI NW",,  51.136204,-114.208514,,,0
8594,8594,"NB Arbour Crest DR @ Arbour Crest RI NW",,  51.137008,-114.208266,,,0
8595,8595,"EB Arbour Crest DR @ Arbour Crest TC NW",,  51.138528,-114.205615,,,0
8596,8596,"WB Coventry Hills WY @ Coville CR NE",,  51.171232,-114.041158,,,0
8597,8597,"Saddletowne LRT Station NB",,  51.124718,-113.948439,,,0
8598,8598,"SB Arbour Lake DR @ Arbour Vista GA NW",,  51.135726,-114.193804,,,0
8599,8599,"WB Arbour Lake RD @ Arbour Stone RI NW",,  51.134000,-114.213751,,,0
8600,8600,"EB Arbour Lake RD @ Arbour Stone CR NW",,  51.133380,-114.216819,,,0
8601,8601,"EB Arbour Lake RD @ Arbour Stone RI  NW",,  51.133919,-114.212641,,,0
8602,8602,"WB Arbour Crest DR @ Arbour Butte RD NW",,  51.140176,-114.202313,,,0
8603,8603,"SB Arbour Crest DR @ Arbour Crest TC NW",,  51.139680,-114.204144,,,0
8604,8604,"NB Arbour Crest DR @ Arbour Lake TC NW",,  51.139708,-114.203814,,,0
8605,8605,"EB Arbour Crest DR @ Arbour Butte RD NW",,  51.139715,-114.201468,,,0
8606,8606,"Richmond Road Terminal SB",,  51.018637,-114.160440,,,0
8607,8607,"NB Sherwood BV @ Sherwood PT NW",,  51.158012,-114.146494,,,0
8608,8608,"EB Sierra Morena BV @ Sierra Morena CO SW",,  51.020386,-114.182880,,,0
8609,8609,"EB Sierra Morena BV @ Sierra Morena CO SW",,  51.020169,-114.179884,,,0
8610,8610,"NB Sierra Morena RD @ Sierra Morena BV SW",,  51.021069,-114.183623,,,0
8611,8611,"SB Sierra Morena RD @ 34 AV SW",,  51.022728,-114.184521,,,0
8612,8612,"WB Springbank BV @ Spring ME SW",,  51.018591,-114.196878,,,0
8613,8613,"EB Springbank BV @ Springbank PL SW",,  51.018949,-114.201705,,,0
8614,8614,"EB Springbank BV @ Spring CR SW",,  51.018332,-114.195482,,,0
8615,8615,"WB 34 AV SW @ Sierra Morena RD",,  51.023396,-114.185008,,,0
8618,8618,"WB 34 AV NW @ 49 ST NW",,  51.083093,-114.158949,,,0
8619,8619,"WB Beddington BV @ Bermuda RD NW",,  51.129033,-114.080667,,,0
8620,8620,"WB Beddington BV @ Berwick WY NW",,  51.130491,-114.083949,,,0
8621,8621,"NB Beddington BV @ Bermuda DR NW",,  51.132203,-114.086957,,,0
8622,8622,"EB Beddington BV @ Berkley RD NW",,  51.128361,-114.079695,,,0
8623,8623,"NB 16 AV NW @ 43 ST NW",,  51.068318,-114.158369,,,0
8625,8625,"WB 17 AV SE @ 60 ST SE",,  51.037924,-113.947686,,,0
8626,8626,"NB Old Banff Coach RD @ Patterson HL SW",,  51.063181,-114.185077,,,0
8627,8627,"Saddletown LRT Station NB",,  51.124579,-113.948581,,,0
8628,8628,"WB Springbank BV @ 69 ST SW",,  51.017931,-114.192269,,,0
8629,8629,"NB 50 ST SW @ 40 AV SW",,  51.016610,-114.159580,,,0
8630,8630,"Southland LRT Station WB",,  50.964276,-114.078237,,,0
8631,8631,"NB Edenwold DR @ Edenwold CR NW",,  51.125269,-114.138336,,,0
8632,8632,"NB Coral Springs BV @ Coral Springs PA NE",,  51.103156,-113.925042,,,0
8633,8633,"NB Sarcee RD @ 44 AV SW",,  51.015348,-114.136999,,,0
8634,8634,"WB Beddington BV @ Centre ST N",,  51.125295,-114.072184,,,0
8635,8635,"SB Centre ST N @ N. of Beddington BV N",,  51.126421,-114.071632,,,0
8636,8636,"Saddletown LRT Station NB",,  51.124467,-113.948746,,,0
8637,8637,"NB Symons Valley PY @ Evanston WY NW",,  51.173913,-114.107783,,,0
8638,8638,"WB Taradale DR @ Taravista ME NE",,  51.114314,-113.928974,,,0
8639,8639,"WB Seton BV @ Auburn Bay LI SE",,  50.883429,-113.953790,,,0
8640,8640,"WB Country Hills BV @ Hamptons DR NW",,  51.140325,-114.132758,,,0
8641,8641,"WB Country Hills BV @ Edgeridge PA NW",,  51.139565,-114.135908,,,0
8643,8643,"EB Auburn Bay BV @ Auburn Bay LI SE",,  50.885792,-113.954078,,,0
8644,8644,"EB Seton BV @ Auburn Bay LI",,  50.882634,-113.955401,,,0
8645,8645,"EB 5 AV SW @ 3 ST SW",,  51.048457,-114.069158,,,0
8648,8648,"Children's Hospital (NB Childrens DR @ Oki DR NW)",,  51.075703,-114.146937,,,0
8649,8649,"EB 9 AV SW @ 9 ST SW",,  51.045129,-114.084265,,,0
8650,8650,"EB 9 AV SW @ W. of 6 ST SW",,  51.044939,-114.077237,,,0
8651,8651,"EB 9 AV SW @ 5 ST SW",,  51.044810,-114.073326,,,0
8652,8652,"EB 9 AV SW @ 2 ST SW",,  51.044681,-114.068883,,,0
8653,8653,"NB 3 ST @ 7 AV SE",,  51.045514,-114.055553,,,0
